municipio_origem,municipio_destino,destino_eh_batalhao_candidato,distance_km,duration_min
Jaguaruana,Acaraú,False,406.9236,384.491667
Jaguaruana,Acopiara,False,297.5593,289.17
Jaguaruana,Amontada,False,339.5533,322.206667
Jaguaruana,Aquiraz,False,166.8888,153.998333
Jaguaruana,Aracati,False,48.0489,49.801667
Jaguaruana,Aracoiaba,False,156.4224,161.743333
Jaguaruana,Aurora,False,343.9697,283.766667
Jaguaruana,Barbalha,False,418.5847,332.008333
Jaguaruana,Baturité,False,168.3514,174.393333
Jaguaruana,Beberibe,False,116.0353,104.736667
Jaguaruana,Bela Cruz,False,402.0549,381.781667
Jaguaruana,Boa Viagem,False,315.6447,302.275
Jaguaruana,Brejo Santo,False,398.3021,316.368333
Jaguaruana,Camocim,False,525.4248,492.025
Jaguaruana,Campos Sales,False,469.0231,407.311667
Jaguaruana,Canindé,False,232.5995,247.963333
Jaguaruana,Caririaçu,False,379.9769,298.351667
Jaguaruana,Cascavel,False,133.8789,120.918333
Jaguaruana,Caucaia,True,196.009,187.855
Jaguaruana,Cedro,False,303.3093,252.895
Jaguaruana,Chorozinho,False,118.2348,113.208333
Jaguaruana,Crateús,True,424.1652,408.09
Jaguaruana,Crato,False,418.5453,327.223333
Jaguaruana,Cruz,False,415.6424,391.2
Jaguaruana,Eusébio,True,173.9826,162.485
Jaguaruana,Forquilha,False,387.1659,354.276667
Jaguaruana,Fortaleza,False,183.1523,180.228333
Jaguaruana,Granja,False,498.9371,469.548333
Jaguaruana,Guaiúba,False,169.9694,165.21
Jaguaruana,Guaraciaba do Norte,False,417.1679,433.953333
Jaguaruana,Horizonte,True,142.0513,147.285
Jaguaruana,Ibiapina,False,476.6949,443.168333
Jaguaruana,Icapuí,False,61.2839,92.336667
Jaguaruana,Icó,False,259.909,212.096667
Jaguaruana,Iguatu,False,312.5815,261.395
Jaguaruana,Independência,False,374.4034,361.073333
Jaguaruana,Ipu,False,411.3721,416.626667
Jaguaruana,Ipueiras,False,418.7815,423.055
Jaguaruana,Itaitinga,False,157.8813,151.696667
Jaguaruana,Itapajé,False,302.5874,281.115
Jaguaruana,Itapipoca,True,308.8509,292.566667
Jaguaruana,Itarema,False,382.4742,366.366667
Jaguaruana,Jaguaribe,False,191.0098,159.606667
Jaguaruana,Jaguaruana,False,0.0,0.0
Jaguaruana,Jardim,False,455.7377,366.718333
Jaguaruana,Juazeiro do Norte,True,407.572,318.805
Jaguaruana,Lavras da Mangabeira,False,317.933,255.03
Jaguaruana,Limoeiro do Norte,False,76.6294,76.043333
Jaguaruana,Maracanaú,False,183.5665,174.393333
Jaguaruana,Maranguape,False,185.725,176.673333
Jaguaruana,Marco,False,393.0956,372.005
Jaguaruana,Massapê,False,426.1403,393.021667
Jaguaruana,Mauriti,False,389.5315,312.766667
Jaguaruana,Milagres,False,376.9682,300.591667
Jaguaruana,Missão Velha,False,404.1381,323.008333
Jaguaruana,Mombaça,False,300.3663,288.061667
Jaguaruana,Morada Nova,False,97.8539,93.181667
Jaguaruana,Nova Russas,False,418.6828,424.093333
Jaguaruana,Novo Oriente,False,466.0624,445.89
Jaguaruana,Ocara,False,127.2903,132.391667
Jaguaruana,Pacajus,False,131.7356,124.776667
Jaguaruana,Pacatuba,False,169.7733,162.978333
Jaguaruana,Paracuru,False,262.2855,250.915
Jaguaruana,Paraipaba,False,266.6939,255.865
Jaguaruana,Parambu,False,473.7141,426.496667
Jaguaruana,Pedra Branca,False,301.9813,293.745
Jaguaruana,Pentecoste,False,264.7527,251.695
Jaguaruana,Quixadá,True,176.6737,165.97
Jaguaruana,Quixeramobim,False,218.663,209.756667
Jaguaruana,Redenção,False,151.6033,155.695
Jaguaruana,Russas,True,45.6538,44.936667
Jaguaruana,Santa Quitéria,False,336.9524,347.591667
Jaguaruana,Santana do Acaraú,False,408.1389,386.231667
Jaguaruana,Senador Pompeu,False,261.764,245.186667
Jaguaruana,Sobral,True,404.7957,372.77
Jaguaruana,São Benedito,False,439.4575,456.173333
Jaguaruana,São Gonçalo do Amarante,False,234.301,223.878333
Jaguaruana,Tabuleiro do Norte,False,88.0755,87.026667
Jaguaruana,Tamboril,False,402.5677,409.871667
Jaguaruana,Tauá,False,412.9844,381.04
Jaguaruana,Tianguá,False,491.1622,449.955
Jaguaruana,Trairi,False,298.5494,287.683333
Jaguaruana,Ubajara,False,484.0856,451.336667
Jaguaruana,Viçosa do Ceará,False,521.5475,471.813333
Jaguaruana,Várzea Alegre,False,358.0338,289.791667
Jardim,Acaraú,False,704.9091,685.356667
Jardim,Acopiara,False,241.4479,217.465
Jardim,Amontada,False,732.1629,629.338333
Jardim,Aquiraz,False,566.0231,472.665
Jardim,Aracati,False,478.8723,392.263333
Jardim,Aracoiaba,False,454.1271,422.443333
Jardim,Aurora,False,120.127,107.173333
Jardim,Barbalha,False,37.1916,35.393333
Jardim,Baturité,False,461.6196,429.385
Jardim,Beberibe,False,515.1696,423.403333
Jardim,Bela Cruz,False,692.9422,675.39
Jardim,Boa Viagem,False,388.6849,361.085
Jardim,Brejo Santo,False,45.0733,57.263333
Jardim,Camocim,False,728.3305,696.64
Jardim,Campos Sales,False,194.3858,181.186667
Jardim,Canindé,False,468.7699,445.231667
Jardim,Caririaçu,False,76.9554,70.593333
Jardim,Cascavel,False,533.0133,439.585
Jardim,Caucaia,True,588.6186,494.986667
Jardim,Cedro,False,148.9659,127.226667
Jardim,Chorozinho,False,510.8444,420.34
Jardim,Crateús,True,404.0769,399.871667
Jardim,Crato,False,55.8008,57.823333
Jardim,Cruz,False,710.0239,690.175
Jardim,Eusébio,True,566.4231,474.56
Jardim,Forquilha,False,588.5793,577.498333
Jardim,Fortaleza,False,575.7619,487.36
Jardim,Granja,False,702.9725,677.366667
Jardim,Guaiúba,False,499.5193,464.208333
Jardim,Guaraciaba do Norte,False,538.3925,524.655
Jardim,Horizonte,True,534.6609,454.416667
Jardim,Ibiapina,False,575.1033,559.23
Jardim,Icapuí,False,455.7889,388.758333
Jardim,Icó,False,199.0685,159.141667
Jardim,Iguatu,False,203.2202,177.528333
Jardim,Independência,False,377.5297,359.066667
Jardim,Ipu,False,513.631,501.66
Jardim,Ipueiras,False,488.3056,477.633333
Jardim,Itaitinga,False,550.4908,458.828333
Jardim,Itapajé,False,595.8523,580.131667
Jardim,Itapipoca,True,701.4605,599.698333
Jardim,Itarema,False,775.0838,673.498333
Jardim,Jaguaribe,False,265.9102,208.981667
Jardim,Jaguaruana,False,456.7851,368.16
Jardim,Jardim,False,0.0,0.0
Jardim,Juazeiro do Norte,True,50.7094,51.631667
Jardim,Lavras da Mangabeira,False,138.8121,114.83
Jardim,Limoeiro do Norte,False,390.9027,308.451667
Jardim,Maracanaú,False,521.3893,480.315
Jardim,Maranguape,False,523.5477,482.595
Jardim,Marco,False,683.9829,665.613333
Jardim,Massapê,False,626.5844,614.358333
Jardim,Mauriti,False,89.0597,93.18
Jardim,Milagres,False,67.3598,74.291667
Jardim,Missão Velha,False,59.8083,52.743333
Jardim,Mombaça,False,289.01,268.578333
Jardim,Morada Nova,False,410.4227,323.993333
Jardim,Nova Russas,False,466.1678,458.163333
Jardim,Novo Oriente,False,359.6823,357.903333
Jardim,Ocara,False,447.0943,410.451667
Jardim,Pacajus,False,524.3451,431.908333
Jardim,Pacatuba,False,507.596,468.9
Jardim,Paracuru,False,654.8951,558.046667
Jardim,Paraipaba,False,659.3035,562.996667
Jardim,Parambu,False,330.5043,321.256667
Jardim,Pedra Branca,False,333.2561,317.71
Jardim,Pentecoste,False,577.6641,557.141667
Jardim,Quixadá,True,372.5133,336.973333
Jardim,Quixeramobim,False,371.5795,344.34
Jardim,Redenção,False,477.4645,450.485
Jardim,Russas,True,416.1845,331.443333
Jardim,Santa Quitéria,False,519.0102,502.813333
Jardim,Santana do Acaraú,False,633.1797,619.058333
Jardim,Senador Pompeu,False,318.5314,284.4
Jardim,Sobral,True,605.2398,594.106667
Jardim,São Benedito,False,560.8128,547.34
Jardim,São Gonçalo do Amarante,False,626.9106,531.01
Jardim,Tabuleiro do Norte,False,376.3123,294.735
Jardim,Tamboril,False,467.0663,459.545
Jardim,Tauá,False,270.706,276.123333
Jardim,Tianguá,False,600.9938,583.841667
Jardim,Trairi,False,691.159,594.815
Jardim,Ubajara,False,584.6886,569.011667
Jardim,Viçosa do Ceará,False,631.9904,605.35
Jardim,Várzea Alegre,False,130.6082,129.361667
Juazeiro do Norte,Acaraú,False,641.8603,637.808333
Juazeiro do Norte,Acopiara,False,190.9612,166.848333
Juazeiro do Norte,Amontada,False,681.6762,578.721667
Juazeiro do Norte,Aquiraz,False,515.5364,422.048333
Juazeiro do Norte,Aracati,False,428.3856,341.646667
Juazeiro do Norte,Aracoiaba,False,403.6404,371.826667
Juazeiro do Norte,Aurora,False,69.6403,56.556667
Juazeiro do Norte,Barbalha,False,13.4745,15.648333
Juazeiro do Norte,Baturité,False,411.1329,378.768333
Juazeiro do Norte,Beberibe,False,464.6829,372.786667
Juazeiro do Norte,Bela Cruz,False,629.8933,627.841667
Juazeiro do Norte,Boa Viagem,False,325.1999,313.321667
Juazeiro do Norte,Brejo Santo,False,63.2348,53.206667
Juazeiro do Norte,Camocim,False,682.3395,649.903333
Juazeiro do Norte,Campos Sales,False,148.3948,134.45
Juazeiro do Norte,Canindé,False,418.2833,394.615
Juazeiro do Norte,Caririaçu,False,26.4687,19.976667
Juazeiro do Norte,Cascavel,False,482.5266,388.968333
Juazeiro do Norte,Caucaia,True,538.1319,444.37
Juazeiro do Norte,Cedro,False,98.4792,76.61
Juazeiro do Norte,Chorozinho,False,460.3578,369.723333
Juazeiro do Norte,Crateús,True,358.0859,353.135
Juazeiro do Norte,Crato,False,13.8056,12.041667
Juazeiro do Norte,Cruz,False,646.9751,642.626667
Juazeiro do Norte,Eusébio,True,515.9364,423.943333
Juazeiro do Norte,Forquilha,False,525.5304,529.95
Juazeiro do Norte,Fortaleza,False,525.2752,436.743333
Juazeiro do Norte,Granja,False,656.9815,630.63
Juazeiro do Norte,Guaiúba,False,449.0326,413.591667
Juazeiro do Norte,Guaraciaba do Norte,False,492.4015,477.918333
Juazeiro do Norte,Horizonte,True,484.1742,403.8
Juazeiro do Norte,Ibiapina,False,529.1123,512.493333
Juazeiro do Norte,Icapuí,False,455.3051,358.063333
Juazeiro do Norte,Icó,False,148.5818,108.525
Juazeiro do Norte,Iguatu,False,152.7335,126.911667
Juazeiro do Norte,Independência,False,331.5387,312.33
Juazeiro do Norte,Ipu,False,467.64,454.923333
Juazeiro do Norte,Ipueiras,False,442.3146,430.896667
Juazeiro do Norte,Itaitinga,False,500.0041,408.211667
Juazeiro do Norte,Itapajé,False,545.3656,529.515
Juazeiro do Norte,Itapipoca,True,650.9738,549.081667
Juazeiro do Norte,Itarema,False,724.5971,622.881667
Juazeiro do Norte,Jaguaribe,False,215.4235,158.365
Juazeiro do Norte,Jaguaruana,False,406.2984,317.543333
Juazeiro do Norte,Jardim,False,50.6275,50.358333
Juazeiro do Norte,Juazeiro do Norte,True,0.0,0.0
Juazeiro do Norte,Lavras da Mangabeira,False,88.3254,64.213333
Juazeiro do Norte,Limoeiro do Norte,False,340.416,257.835
Juazeiro do Norte,Maracanaú,False,470.9026,429.698333
Juazeiro do Norte,Maranguape,False,473.061,431.978333
Juazeiro do Norte,Marco,False,620.934,618.065
Juazeiro do Norte,Massapê,False,563.5355,566.81
Juazeiro do Norte,Mauriti,False,73.3794,63.501667
Juazeiro do Norte,Milagres,False,50.5532,43.506667
Juazeiro do Norte,Missão Velha,False,24.0441,21.848333
Juazeiro do Norte,Mombaça,False,238.5233,217.961667
Juazeiro do Norte,Morada Nova,False,359.936,273.376667
Juazeiro do Norte,Nova Russas,False,420.1768,411.426667
Juazeiro do Norte,Novo Oriente,False,313.6913,311.166667
Juazeiro do Norte,Ocara,False,396.6076,359.835
Juazeiro do Norte,Pacajus,False,473.8584,381.291667
Juazeiro do Norte,Pacatuba,False,457.1093,418.283333
Juazeiro do Norte,Paracuru,False,604.4084,507.43
Juazeiro do Norte,Paraipaba,False,608.8168,512.38
Juazeiro do Norte,Parambu,False,284.5133,274.52
Juazeiro do Norte,Pedra Branca,False,282.7694,267.093333
Juazeiro do Norte,Pentecoste,False,527.1774,506.525
Juazeiro do Norte,Quixadá,True,322.0266,286.356667
Juazeiro do Norte,Quixeramobim,False,321.0928,293.723333
Juazeiro do Norte,Redenção,False,426.9778,399.868333
Juazeiro do Norte,Russas,True,365.6978,280.826667
Juazeiro do Norte,Santa Quitéria,False,455.9614,455.265
Juazeiro do Norte,Santana do Acaraú,False,570.1308,571.51
Juazeiro do Norte,Senador Pompeu,False,268.0447,233.783333
Juazeiro do Norte,Sobral,True,542.1909,546.558333
Juazeiro do Norte,São Benedito,False,514.8218,500.603333
Juazeiro do Norte,São Gonçalo do Amarante,False,576.4239,480.393333
Juazeiro do Norte,Tabuleiro do Norte,False,325.8256,244.118333
Juazeiro do Norte,Tamboril,False,421.0753,412.808333
Juazeiro do Norte,Tauá,False,224.715,229.386667
Juazeiro do Norte,Tianguá,False,555.0028,537.105
Juazeiro do Norte,Trairi,False,640.6723,544.198333
Juazeiro do Norte,Ubajara,False,538.6976,522.275
Juazeiro do Norte,Viçosa do Ceará,False,585.9994,558.613333
Juazeiro do Norte,Várzea Alegre,False,80.1215,78.745
Lavras da Mangabeira,Acaraú,False,660.6837,578.171667
Lavras da Mangabeira,Acopiara,False,130.4749,123.526667
Lavras da Mangabeira,Amontada,False,593.3134,515.886667
Lavras da Mangabeira,Aquiraz,False,427.1737,359.213333
Lavras da Mangabeira,Aracati,False,340.0229,278.811667
Lavras da Mangabeira,Aracoiaba,False,343.1238,320.518333
Lavras da Mangabeira,Aurora,False,27.338,30.361667
Lavras da Mangabeira,Barbalha,False,100.6132,78.316667
Lavras da Mangabeira,Baturité,False,350.6163,327.46
Lavras da Mangabeira,Beberibe,False,376.3202,309.951667
Lavras da Mangabeira,Bela Cruz,False,655.8151,575.461667
Lavras da Mangabeira,Boa Viagem,False,264.7136,270.0
Lavras da Mangabeira,Brejo Santo,False,121.5423,91.988333
Lavras da Mangabeira,Camocim,False,613.9018,621.5
Lavras da Mangabeira,Campos Sales,False,235.1631,195.94
Lavras da Mangabeira,Canindé,False,357.7667,343.306667
Lavras da Mangabeira,Caririaçu,False,62.0054,44.66
Lavras da Mangabeira,Cascavel,False,394.1638,326.133333
Lavras da Mangabeira,Caucaia,True,449.7691,381.535
Lavras da Mangabeira,Cedro,False,37.9929,33.288333
Lavras da Mangabeira,Chorozinho,False,371.995,306.888333
Lavras da Mangabeira,Crateús,True,344.467,338.116667
Lavras da Mangabeira,Crato,False,100.5738,73.531667
Lavras da Mangabeira,Cruz,False,669.4026,584.88
Lavras da Mangabeira,Eusébio,True,427.5737,361.108333
Lavras da Mangabeira,Forquilha,False,465.0441,486.628333
Lavras da Mangabeira,Fortaleza,False,436.9124,373.908333
Lavras da Mangabeira,Granja,False,588.5438,602.226667
Lavras da Mangabeira,Guaiúba,False,423.7296,358.89
Lavras da Mangabeira,Guaraciaba do Norte,False,476.3381,461.048333
Lavras da Mangabeira,Horizonte,True,395.8114,340.965
Lavras da Mangabeira,Ibiapina,False,513.0489,495.623333
Lavras da Mangabeira,Icapuí,False,366.9424,295.228333
Lavras da Mangabeira,Icó,False,60.2191,45.69
Lavras da Mangabeira,Iguatu,False,92.2472,83.59
Lavras da Mangabeira,Independência,False,294.7052,291.1
Lavras da Mangabeira,Ipu,False,451.5766,438.053333
Lavras da Mangabeira,Ipueiras,False,426.2512,414.026667
Lavras da Mangabeira,Itaitinga,False,411.6414,345.376667
Lavras da Mangabeira,Itapajé,False,556.3476,474.795
Lavras da Mangabeira,Itapipoca,True,562.6111,486.246667
Lavras da Mangabeira,Itarema,False,636.2343,560.046667
Lavras da Mangabeira,Jaguaribe,False,127.0607,95.53
Lavras da Mangabeira,Jaguaruana,False,317.9356,254.708333
Lavras da Mangabeira,Jardim,False,137.7662,113.026667
Lavras da Mangabeira,Juazeiro do Norte,True,89.6005,65.113333
Lavras da Mangabeira,Lavras da Mangabeira,False,0.0,0.0
Lavras da Mangabeira,Limoeiro do Norte,False,252.0533,195.0
Lavras da Mangabeira,Maracanaú,False,437.3267,368.073333
Lavras da Mangabeira,Maranguape,False,439.4851,370.353333
Lavras da Mangabeira,Marco,False,646.8557,565.685
Lavras da Mangabeira,Massapê,False,503.0492,523.488333
Lavras da Mangabeira,Mauriti,False,112.7716,88.386667
Lavras da Mangabeira,Milagres,False,100.2084,76.211667
Lavras da Mangabeira,Missão Velha,False,111.1237,85.503333
Lavras da Mangabeira,Mombaça,False,178.037,174.64
Lavras da Mangabeira,Morada Nova,False,271.5733,210.541667
Lavras da Mangabeira,Nova Russas,False,403.5884,392.543333
Lavras da Mangabeira,Novo Oriente,False,340.7067,338.24
Lavras da Mangabeira,Ocara,False,336.0911,308.526667
Lavras da Mangabeira,Pacajus,False,385.4957,318.456667
Lavras da Mangabeira,Pacatuba,False,423.5334,356.658333
Lavras da Mangabeira,Paracuru,False,516.0456,444.595
Lavras da Mangabeira,Paraipaba,False,520.4541,449.545
Lavras da Mangabeira,Parambu,False,311.5287,301.593333
Lavras da Mangabeira,Pedra Branca,False,222.2832,223.771667
Lavras da Mangabeira,Pentecoste,False,518.5128,445.375
Lavras da Mangabeira,Quixadá,True,261.51,235.048333
Lavras da Mangabeira,Quixeramobim,False,260.5762,242.415
Lavras da Mangabeira,Redenção,False,366.4612,348.56
Lavras da Mangabeira,Russas,True,277.3351,217.991667
Lavras da Mangabeira,Santa Quitéria,False,395.4751,411.943333
Lavras da Mangabeira,Santana do Acaraú,False,509.6446,528.188333
Lavras da Mangabeira,Senador Pompeu,False,207.5281,182.475
Lavras da Mangabeira,Sobral,True,481.7047,503.236667
Lavras da Mangabeira,São Benedito,False,498.7584,483.733333
Lavras da Mangabeira,São Gonçalo do Amarante,False,488.0612,417.558333
Lavras da Mangabeira,Tabuleiro do Norte,False,237.4628,181.283333
Lavras da Mangabeira,Tamboril,False,369.9988,384.516667
Lavras da Mangabeira,Tauá,False,251.7304,256.46
Lavras da Mangabeira,Tianguá,False,538.9394,520.235
Lavras da Mangabeira,Trairi,False,552.3096,481.363333
Lavras da Mangabeira,Ubajara,False,522.6343,505.405
Lavras da Mangabeira,Viçosa do Ceará,False,569.936,541.743333
Lavras da Mangabeira,Várzea Alegre,False,40.0623,36.1
Limoeiro do Norte,Acaraú,False,419.1453,399.043333
Limoeiro do Norte,Acopiara,False,238.7128,235.88
Limoeiro do Norte,Amontada,False,351.775,336.758333
Limoeiro do Norte,Aquiraz,False,185.6353,180.085
Limoeiro do Norte,Aracati,False,98.4845,99.683333
Limoeiro do Norte,Aracoiaba,False,168.6441,176.295
Limoeiro do Norte,Aurora,False,277.9941,223.771667
Limoeiro do Norte,Barbalha,False,352.609,272.013333
Limoeiro do Norte,Baturité,False,180.5731,188.945
Limoeiro do Norte,Beberibe,False,134.7817,130.823333
Limoeiro do Norte,Bela Cruz,False,414.2766,396.333333
Limoeiro do Norte,Boa Viagem,False,256.7981,248.985
Limoeiro do Norte,Brejo Santo,False,332.3265,256.373333
Limoeiro do Norte,Camocim,False,537.6465,506.576667
Limoeiro do Norte,Campos Sales,False,403.0475,347.316667
Limoeiro do Norte,Canindé,False,214.0838,220.938333
Limoeiro do Norte,Caririaçu,False,314.0013,238.356667
Limoeiro do Norte,Cascavel,False,152.6254,147.005
Limoeiro do Norte,Caucaia,True,208.2307,202.406667
Limoeiro do Norte,Cedro,False,237.3336,192.9
Limoeiro do Norte,Chorozinho,False,130.4565,127.76
Limoeiro do Norte,Crateús,True,365.3186,354.8
Limoeiro do Norte,Crato,False,352.5697,267.228333
Limoeiro do Norte,Cruz,False,427.8641,405.751667
Limoeiro do Norte,Eusébio,True,186.0353,181.98
Limoeiro do Norte,Forquilha,False,352.6392,369.143333
Limoeiro do Norte,Fortaleza,False,195.374,194.78
Limoeiro do Norte,Granja,False,511.1588,484.1
Limoeiro do Norte,Guaiúba,False,182.1911,179.761667
Limoeiro do Norte,Guaraciaba do Norte,False,398.6523,406.928333
Limoeiro do Norte,Horizonte,True,154.273,161.836667
Limoeiro do Norte,Ibiapina,False,435.2324,441.038333
Limoeiro do Norte,Icapuí,False,149.4338,143.178333
Limoeiro do Norte,Icó,False,193.9334,152.101667
Limoeiro do Norte,Iguatu,False,246.6059,201.4
Limoeiro do Norte,Independência,False,315.5568,307.783333
Limoeiro do Norte,Ipu,False,392.8564,389.601667
Limoeiro do Norte,Ipueiras,False,400.2659,396.03
Limoeiro do Norte,Itaitinga,False,170.1029,166.248333
Limoeiro do Norte,Itapajé,False,314.8091,295.666667
Limoeiro do Norte,Itapipoca,True,321.0726,307.118333
Limoeiro do Norte,Itarema,False,394.6959,380.918333
Limoeiro do Norte,Jaguaribe,False,125.0342,99.611667
Limoeiro do Norte,Jaguaruana,False,76.3972,75.58
Limoeiro do Norte,Jardim,False,389.762,306.723333
Limoeiro do Norte,Juazeiro do Norte,True,341.5963,258.81
Limoeiro do Norte,Lavras da Mangabeira,False,251.9574,195.035
Limoeiro do Norte,Limoeiro do Norte,False,0.0,0.0
Limoeiro do Norte,Maracanaú,False,195.7883,188.945
Limoeiro do Norte,Maranguape,False,197.9467,191.225
Limoeiro do Norte,Marco,False,405.3173,386.556667
Limoeiro do Norte,Massapê,False,390.6443,406.003333
Limoeiro do Norte,Mauriti,False,323.5558,252.771667
Limoeiro do Norte,Milagres,False,310.9926,240.596667
Limoeiro do Norte,Missão Velha,False,338.1625,263.013333
Limoeiro do Norte,Mombaça,False,241.5197,234.771667
Limoeiro do Norte,Morada Nova,False,39.0074,39.891667
Limoeiro do Norte,Nova Russas,False,379.1908,378.623333
Limoeiro do Norte,Novo Oriente,False,407.2159,392.6
Limoeiro do Norte,Ocara,False,125.8839,145.423333
Limoeiro do Norte,Pacajus,False,143.9573,139.328333
Limoeiro do Norte,Pacatuba,False,181.995,177.53
Limoeiro do Norte,Paracuru,False,274.5072,265.466667
Limoeiro do Norte,Paraipaba,False,278.9156,270.416667
Limoeiro do Norte,Parambu,False,414.8676,373.206667
Limoeiro do Norte,Pedra Branca,False,243.1348,240.455
Limoeiro do Norte,Pentecoste,False,276.9744,266.246667
Limoeiro do Norte,Quixadá,True,117.8272,112.68
Limoeiro do Norte,Quixeramobim,False,159.8164,156.466667
Limoeiro do Norte,Redenção,False,163.825,170.246667
Limoeiro do Norte,Russas,True,35.7967,38.863333
Limoeiro do Norte,Santa Quitéria,False,318.4368,320.566667
Limoeiro do Norte,Santana do Acaraú,False,420.3606,400.783333
Limoeiro do Norte,Senador Pompeu,False,202.9175,191.896667
Limoeiro do Norte,Sobral,True,369.2998,385.751667
Limoeiro do Norte,São Benedito,False,420.9419,429.148333
Limoeiro do Norte,São Gonçalo do Amarante,False,246.5228,238.43
Limoeiro do Norte,Tabuleiro do Norte,False,14.5678,15.6
Limoeiro do Norte,Tamboril,False,363.1754,364.941667
Limoeiro do Norte,Tauá,False,354.1379,327.75
Limoeiro do Norte,Tianguá,False,455.6662,462.936667
Limoeiro do Norte,Trairi,False,310.7711,302.235
Limoeiro do Norte,Ubajara,False,438.5571,450.723333
Limoeiro do Norte,Viçosa do Ceará,False,486.0516,484.795
Limoeiro do Norte,Várzea Alegre,False,292.0582,229.796667
Maracanaú,Acaraú,False,232.208,219.966667
Maracanaú,Acopiara,False,323.7979,335.601667
Maracanaú,Amontada,False,164.8378,157.681667
Maracanaú,Aquiraz,False,32.1643,37.446667
Maracanaú,Aracati,False,151.6488,146.231667
Maracanaú,Aracoiaba,False,67.3804,59.345
Maracanaú,Aurora,False,464.0673,398.605
Maracanaú,Barbalha,False,482.9238,444.511667
Maracanaú,Baturité,False,79.3095,71.995
Maracanaú,Beberibe,False,85.458,88.965
Maracanaú,Bela Cruz,False,227.3394,217.256667
Maracanaú,Boa Viagem,False,210.3553,207.008333
Maracanaú,Brejo Santo,False,518.3997,431.206667
Maracanaú,Camocim,False,350.7092,327.5
Maracanaú,Campos Sales,False,537.4869,466.563333
Maracanaú,Canindé,False,108.6405,110.645
Maracanaú,Caririaçu,False,444.3161,410.855
Maracanaú,Cascavel,False,64.7203,69.368333
Maracanaú,Caucaia,True,21.2934,23.33
Maracanaú,Cedro,False,372.7968,355.381667
Maracanaú,Chorozinho,False,67.573,67.185
Maracanaú,Crateús,True,345.2913,325.006667
Maracanaú,Crato,False,482.8845,439.726667
Maracanaú,Cruz,False,240.9269,226.675
Maracanaú,Eusébio,True,24.7519,28.21
Maracanaú,Forquilha,False,212.4504,189.751667
Maracanaú,Fortaleza,False,22.7558,31.615
Maracanaú,Granja,False,324.2215,305.023333
Maracanaú,Guaiúba,False,22.6732,21.4
Maracanaú,Guaraciaba do Norte,False,292.2215,296.055
Maracanaú,Horizonte,True,49.2554,58.67
Maracanaú,Ibiapina,False,301.9794,278.643333
Maracanaú,Icapuí,False,203.7179,191.036667
Maracanaú,Icó,False,380.0066,326.935
Maracanaú,Iguatu,False,341.3388,340.72
Maracanaú,Independência,False,295.5295,277.99
Maracanaú,Ipu,False,286.4256,278.728333
Maracanaú,Ipueiras,False,293.8351,285.156667
Maracanaú,Itaitinga,False,27.4086,26.553333
Maracanaú,Itapajé,False,127.8719,116.59
Maracanaú,Itapipoca,True,134.1353,128.041667
Maracanaú,Itarema,False,207.7586,201.841667
Maracanaú,Jaguaribe,False,311.1074,274.445
Maracanaú,Jaguaruana,False,184.4269,176.041667
Maracanaú,Jardim,False,520.0768,479.221667
Maracanaú,Juazeiro do Norte,True,471.9112,431.308333
Maracanaú,Lavras da Mangabeira,False,438.0306,369.868333
Maracanaú,Limoeiro do Norte,False,196.727,190.881667
Maracanaú,Maracanaú,False,0.0,0.0
Maracanaú,Maranguape,False,9.4027,10.275
Maracanaú,Marco,False,218.38,207.48
Maracanaú,Massapê,False,251.4247,228.496667
Maracanaú,Mauriti,False,509.629,427.605
Maracanaú,Milagres,False,497.0658,415.43
Maracanaú,Missão Velha,False,524.2357,437.846667
Maracanaú,Mombaça,False,284.2713,290.083333
Maracanaú,Morada Nova,False,164.1184,167.241667
Maracanaú,Nova Russas,False,293.7364,286.195
Maracanaú,Novo Oriente,False,387.1886,362.806667
Maracanaú,Ocara,False,85.2462,77.061667
Maracanaú,Pacajus,False,52.7988,52.421667
Maracanaú,Pacatuba,False,14.8388,15.338333
Maracanaú,Paracuru,False,87.5699,86.39
Maracanaú,Paraipaba,False,91.9784,91.34
Maracanaú,Parambu,False,394.8498,343.36
Maracanaú,Pedra Branca,False,252.0158,253.63
Maracanaú,Pentecoste,False,90.0371,87.17
Maracanaú,Quixadá,True,148.9075,144.301667
Maracanaú,Quixeramobim,False,191.5255,188.646667
Maracanaú,Redenção,False,49.3597,43.333333
Maracanaú,Russas,True,165.7514,159.775
Maracanaú,Santa Quitéria,False,212.0059,209.693333
Maracanaú,Santana do Acaraú,False,233.4234,221.706667
Maracanaú,Senador Pompeu,False,245.3234,249.528333
Maracanaú,Sobral,True,230.0802,208.245
Maracanaú,São Benedito,False,316.6168,294.223333
Maracanaú,São Gonçalo do Amarante,False,59.5855,59.353333
Maracanaú,Tabuleiro do Norte,False,208.1731,201.865
Maracanaú,Tamboril,False,277.6213,271.973333
Maracanaú,Tauá,False,334.12,297.903333
Maracanaú,Tianguá,False,316.4467,285.43
Maracanaú,Trairi,False,123.8339,123.158333
Maracanaú,Ubajara,False,309.3701,286.811667
Maracanaú,Viçosa do Ceará,False,346.832,307.288333
Maracanaú,Várzea Alegre,False,415.0368,395.475
Maranguape,Acaraú,False,235.8274,223.451667
Maranguape,Acopiara,False,325.0439,337.678333
Maranguape,Amontada,False,168.4572,161.166667
